Date,Company,ISIN,Ri (%),Rf (%),Size,Value,ESG Score,ESGC Score
2024-08-30,MTU Aero Engines AG,DE000A0D9PT0,,5.11,,,,
2024-08-30,Sartorius AG,DE0007165631,,5.11,,,,
2024-08-30,Carlsberg A/S,DK0010181759,,5.11,,,,
2024-08-30,Kerry Group PLC,IE0004906560,,5.11,,,,
2024-08-30,Aviva PLC,GB00BPQY8M80,,5.11,,,,
2024-08-30,Ems Chemie Holding AG,CH0016440353,,5.11,,,,
2024-08-30,Investment AB Latour,SE0010100958,,5.11,,,,
2024-08-30,Terna Rete Elettrica Nazionale SpA,IT0003242622,,5.11,,,,
2024-08-30,Evolution AB (publ),SE0012673267,,5.11,,,,
2024-08-30,UPM-Kymmene Oyj,FI0009005987,,5.11,,,,
2024-08-30,Industrivarden AB,SE0000107203,,5.11,,,,
2024-08-30,Sage Group PLC,GB00B8C3BL03,,5.11,,,,
2024-08-30,Snam SpA,IT0003153415,,5.11,,,,
2024-08-30,Next PLC,GB0032089863,,5.11,,,,
2024-08-30,AIB Group PLC,IE00BF0L3536,,5.11,,,,
2024-08-30,Repsol SA,ES0173516115,,5.11,,,,
2024-08-30,Lifco AB (publ),SE0015949201,,5.11,,,,
2024-08-30,Coca Cola HBC AG,CH0198251305,,5.11,,,,
2024-08-30,Renault SA,FR0000131906,,5.11,,,,
2024-08-30,Saab AB,SE0021921269,,5.11,,,,
2024-08-30,Informa PLC,GB00BMJ6DW54,,5.11,,,,
2024-08-30,Amundi SA,FR0004125920,,5.11,,,,
2024-08-30,Genmab A/S,DK0010272202,,5.11,,,,
2024-08-30,Pandora A/S,DK0060252690,,5.11,,,,
2024-08-30,Bureau Veritas SA,FR0006174348,,5.11,,,,
2024-08-30,ACS Actividades de Construccion y Servicios SA,ES0167050915,,5.11,,,,
2024-08-30,Continental AG,DE0005439004,,5.11,,,,
2024-08-30,Banco BPM SpA,IT0005218380,,5.11,,,,
2024-08-30,Mediobanca Banca di Credito Finanziario SpA,IT0000062957,,5.11,,,,
2024-08-30,Kingspan Group PLC,IE0004927939,,5.11,,,,
2024-08-30,Banco de Sabadell SA,ES0113860A34,,5.11,,,,
2024-08-30,Symrise AG,DE000SYM9999,,5.11,,,,
2024-08-30,Koninklijke KPN NV,NL0000009082,,5.11,,,,
2024-08-30,Nemetschek SE,DE0006452907,,5.11,,,,
2024-08-30,Fortum Oyj,FI0009007132,,5.11,,,,
2024-08-30,Bunzl plc,GB00B0744B38,,5.11,,,,
2024-08-30,Halma PLC,GB0004052071,,5.11,,,,
2024-08-30,Biomerieux SA,FR0013280286,,5.11,,,,
2024-08-30,Vestas Wind Systems A/S,DK0061539921,,5.11,,,,
2024-08-30,Knorr Bremse AG,DE000KBX1006,,5.11,,,,
2024-08-30,Omv AG,AT0000743059,,5.11,,,,
2024-08-30,Santander Bank Polska SA,PLBZ00000044,,5.11,,,,
2024-08-30,Fresenius Medical Care AG,DE0005785802,,5.11,,,,
2024-08-30,Aker BP ASA,NO0010345853,,5.11,,,,
2024-08-30,Julius Baer Gruppe AG,CH0102484968,,5.11,,,,
2024-08-30,EDP SA,PTEDP0AM0009,,5.11,,,,
2024-08-30,Jeronimo Martins SGPS SA,PTJMT0AE0001,,5.11,,,,
2024-08-30,Wise PLC,GB00BL9YR756,,5.11,,,,
2024-08-30,NN Group NV,NL0010773842,,5.11,,,,
2024-08-30,Euronext NV,NL0006294274,,5.11,,,,
2024-08-30,Tryg A/S,DK0060636678,,5.11,,,,
2024-08-30,Rentokil Initial PLC,GB00B082RF11,,5.11,,,,
2024-08-30,Bouygues SA,FR0000120503,,5.11,,,,
2024-08-30,Verbund AG,AT0000746409,,5.11,,,,
2024-08-30,Telia Company AB,SE0000667925,,5.11,,,,
2024-08-30,Hochtief AG,DE0006070006,,5.11,,,,
2024-08-30,Unibail-Rodamco-Westfield SE,FR0013326246,,5.11,,,,
2024-08-30,VAT Group AG,CH0311864901,,5.11,,,,
2024-08-30,Segro PLC,GB00B5ZN1N88,,5.11,,,,
2024-08-30,Norsk Hydro ASA,NO0005052605,,5.11,,,,
2024-08-30,Dino Polska SA,PLDINPL00011,,5.11,,,,
2024-08-30,Recordati Industria Chimica e Farmaceutica SpA,IT0003828271,,5.11,,,,
2024-08-30,Accor SA,FR0000120404,,5.11,,,,
2024-08-30,Powszechny Zaklad Ubezpieczen SA,PLPZU0000011,,5.11,,,,
2024-08-30,Bank Polska Kasa Opieki SA,PLPEKAO00016,,5.11,,,,
2024-08-30,Covestro AG,DE0006062144,,5.11,,,,
2024-08-30,Pearson PLC,GB0006776081,,5.11,,,,
2024-08-30,Smith & Nephew PLC,GB0009223206,,5.11,,,,
2024-08-30,Wartsila Oyj Abp,FI0009003727,,5.11,,,,
2024-08-30,Sodexo SA,FR0000121220,,5.11,,,,
2024-08-30,FinecoBank Banca Fineco SpA,IT0000072170,,5.11,,,,
2024-08-30,Bank of Ireland Group PLC,IE00BD1RP616,,5.11,,,,
2024-08-30,Galp Energia SGPS SA,PTGAL0AM0009,,5.11,,,,
2024-08-30,Indutrade AB,SE0001515552,,5.11,,,,
2024-08-30,Admiral Group PLC,GB00B02J6398,,5.11,,,,
2024-08-30,Intertek Group PLC,GB0031638363,,5.11,,,,
2024-08-30,ASR Nederland NV,NL0011872643,,5.11,,,,
2024-08-30,Aeroports de Paris SA,FR0010340141,,5.11,,,,
2024-08-30,CTS Eventim AG & Co KgaA,DE0005470306,,5.11,,,,
2024-08-30,Swedish Orphan Biovitrum AB (publ),SE0000872095,,5.11,,,,
2024-08-30,Akzo Nobel NV,NL0013267909,,5.11,,,,
2024-08-30,Unipol Assicurazioni SpA,IT0004810054,,5.11,,,,
2024-08-30,Rational AG,DE0007010803,,5.11,,,,
2024-08-30,WPP PLC,JE00B8KF9B49,,5.11,,,,
2024-08-30,Zalando SE,DE000ZAL1111,,5.11,,,,
2024-08-30,BE Semiconductor Industries NV,NL0012866412,,5.11,,,,
2024-08-30,Bper Banca SpA,IT0000066123,,5.11,,,,
2024-08-30,Gjensidige Forsikring ASA,NO0010582521,,5.11,,,,
2024-08-30,Aegon Ltd,BMG0112X1056,,5.11,,,,
2024-08-30,ABN Amro Bank NV,NL0011540547,,5.11,,,,
2024-08-30,Ageas SA,BE0974264930,,5.11,,,,
2024-08-30,Mowi ASA,NO0003054108,,5.11,,,,
2024-08-30,Swatch Group AG,CH0012255151,,5.11,,,,
2024-08-30,Groep Brussel Lambert NV,BE0003797140,,5.11,,,,
2024-08-30,SKF AB,SE0000108227,,5.11,,,,
2024-08-30,Melrose Industries PLC,GB00BNGDN821,,5.11,,,,
2024-08-30,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,,5.11,,,,
2024-08-30,Eurofins Scientific SE,FR0014000MR3,,5.11,,,,
2024-08-30,Boliden AB,SE0020050417,,5.11,,,,
2024-08-30,GEA Group AG,DE0006602006,,5.11,,,,
2024-08-30,Alstom SA,FR0010220475,,5.11,,,,
2024-08-30,Ipsen SA,FR0010259150,,5.11,,,,
2024-08-30,EDP Renovaveis SA,ES0127797019,,5.11,,,,
2024-08-30,Brenntag SE,DE000A1DAHH0,,5.11,,,,
2024-08-30,Orkla ASA,NO0003733800,,5.11,,,,
2024-08-30,Redeia Corporacion SA,ES0173093024,,5.11,,,,
2024-08-30,Metso Oyj,FI0009014575,,5.11,,,,
2024-08-30,Helvetia Holding AG,CH0466642201,,5.11,,,,
2024-08-30,Skanska AB,SE0000113250,,5.11,,,,
2024-08-30,Swiss Prime Site AG,CH0008038389,,5.11,,,,
2024-08-30,Eiffage SA,FR0000130452,,5.11,,,,
2024-08-30,Centrica PLC,GB00B033F229,,5.11,,,,
2024-08-30,Evonik Industries AG,DE000EVNK013,,5.11,,,,
2024-08-30,IMCD NV,NL0010801007,,5.11,,,,
2024-08-30,Infrastrutture Wireless Italiane SpA,IT0005090300,,5.11,,,,
2024-08-30,Severn Trent PLC,GB00B1FH8J72,,5.11,,,,
2024-08-30,InPost SA,LU2290522684,,5.11,,,,
2024-08-30,D'Ieteren Group SA,BE0974259880,,5.11,,,,
2024-08-30,Klepierre SA,FR0000121964,,5.11,,,,
2024-08-30,Getlink SE,FR0010533075,,5.11,,,,
2024-08-30,Belimo Holding AG,CH1101098163,,5.11,,,,
2024-08-30,Banque Cantonale Vaudoise,CH0531751755,,5.11,,,,
2024-08-30,Brunello Cucinelli SpA,IT0004764699,,5.11,,,,
2024-08-30,Marks and Spencer Group PLC,GB0031274896,,5.11,,,,
2024-08-30,BKW AG,CH0130293662,,5.11,,,,
2024-08-30,JDE Peets NV,NL0014332678,,5.11,,,,
2024-08-30,Carrefour SA,FR0000120172,,5.11,,,,
2024-08-30,Stora Enso Oyj,FI0009005961,,5.11,,,,
2024-08-30,Smiths Group PLC,GB00B1WY2338,,5.11,,,,
2024-08-30,Syensqo NV,BE0974464977,,5.11,,,,
2024-08-30,Intermediate Capital Group PLC,GB00BYT1DJ19,,5.11,,,,
2024-08-30,SIG Group AG,CH0435377954,,5.11,,,,
2024-08-30,Buzzi SpA,IT0001347308,,5.11,,,,
2024-08-30,Banco Comercial Portugues SA,PTBCP0AM0015,,5.11,,,,
2024-08-30,Auto Trader Group PLC,GB00BVYVFW23,,5.11,,,,
2024-08-30,LPP SA,PLLPP0000011,,5.11,,,,
2024-08-30,Baloise Holding AG,CH0012410517,,5.11,,,,
2024-08-30,Qiagen NV,NL0015002CX3,,5.11,,,,
2024-08-30,Sofina SA,BE0003717312,,5.11,,,,
2024-08-30,Trelleborg AB,SE0000114837,,5.11,,,,
2024-08-30,Banca Monte dei Paschi di Siena SpA,IT0005508921,,5.11,,,,
2024-08-30,Rockwool A/S,DK0010219153,,5.11,,,,
2024-08-30,Bankinter SA,ES0113679I37,,5.11,,,,
2024-08-30,Raiffeisen Bank International AG,AT0000606306,,5.11,,,,
2024-08-30,Delivery Hero SE,DE000A2E4K43,,5.11,,,,
2024-08-30,Rexel SA,FR0010451203,,5.11,,,,
2024-08-30,United Utilities Group PLC,GB00B39J2M42,,5.11,,,,
2024-08-30,Demant A/S,DK0060738599,,5.11,,,,
2024-08-30,Addtech AB,SE0014781795,,5.11,,,,
2024-08-30,Tele2 AB,SE0005190238,,5.11,,,,
2024-08-30,Deutsche Lufthansa AG,DE0008232125,,5.11,,,,
2024-08-30,Securitas AB,SE0000163594,,5.11,,,,
2024-08-30,Allegro.eu SA,LU2237380790,,5.11,,,,
2024-08-30,Diploma PLC,GB0001826634,,5.11,,,,
2024-08-30,Edenred SE,FR0010908533,,5.11,,,,
2024-08-30,Barratt Redrow PLC,GB0000811801,,5.11,,,,
2024-08-30,Schroders PLC,GB00BP9LHF23,,5.11,,,,
2024-08-30,Lotus Bakeries NV,BE0003604155,,5.11,,,,
2024-08-30,Fastighets AB Balder,SE0017832488,,5.11,,,,
2024-08-30,Orion Oyj,FI0009014377,,5.11,,,,
2024-08-30,L E Lundbergforetagen AB (publ),SE0000108847,,5.11,,,,
2024-08-30,BAWAG Group AG,AT0000BAWAG2,,5.11,,,,
2024-08-30,St James's Place PLC,GB0007669376,,5.11,,,,
2024-08-30,Beijer Ref AB (publ),SE0015949748,,5.11,,,,
2024-08-30,Kesko Oyj,FI0009000202,,5.11,,,,
2024-08-30,Weir Group PLC,GB0009465807,,5.11,,,,
2024-08-30,Var Energi ASA,NO0011202772,,5.11,,,,
2024-08-30,Flughafen Zuerich AG,CH0319416936,,5.11,,,,
2024-08-30,Elisa Oyj,FI0009007884,,5.11,,,,
2024-08-30,J Sainsbury PLC,GB00B019KW72,,5.11,,,,
2024-08-30,AAK AB (publ),SE0011337708,,5.11,,,,
2024-08-30,Sagax AB,SE0005127818,,5.11,,,,
2024-08-30,Gecina SA,FR0010040865,,5.11,,,,
2024-08-30,Scout24 SE,DE000A12DM80,,5.11,,,,
2024-08-30,Davide Campari Milano NV,NL0015435975,,5.11,,,,
2024-08-30,Yara International ASA,NO0010208051,,5.11,,,,
2024-08-30,Swissquote Group Holding SA,CH0010675863,,5.11,,,,
2024-08-30,Randstad NV,NL0000379121,,5.11,,,,
2024-08-30,Neste Oyj,FI0009013296,,5.11,,,,
2024-08-30,Zealand Pharma A/S,DK0060257814,,5.11,,,,
2024-08-30,Spirax Group PLC,GB00BWFGQN14,,5.11,,,,
2024-08-30,La Francaise des Jeux SA,FR0013451333,,5.11,,,,
2024-08-30,A2A SpA,IT0001233417,,5.11,,,,
2024-08-30,KGHM Polska Miedz SA,PLKGHM000017,,5.11,,,,
2024-08-30,PSP Swiss Property AG,CH0018294154,,5.11,,,,
2024-08-30,Mondi PLC,GB00BMWC6P49,,5.11,,,,
2024-08-30,SalMar ASA,NO0010310956,,5.11,,,,
2024-08-30,Ackermans & Van Haaren NV,BE0003764785,,5.11,,,,
2024-08-30,Nibe Industrier AB,SE0015988019,,5.11,,,,
2024-08-30,DCC Plc,IE0002424939,,5.11,,,,
2024-08-30,Avolta AG,CH0023405456,,5.11,,,,
2024-08-30,Beazley PLC,GB00BYQ0JC66,,5.11,,,,
2024-08-30,Hargreaves Lansdown PLC,GB00B1VZ0M25,,5.11,,,,
2024-08-30,Sweco AB (publ),SE0014960373,,5.11,,,,
2024-08-30,Hikma Pharmaceuticals PLC,GB00B0LCW083,,5.11,,,,
2024-08-30,Arkema SA,FR0010313833,,5.11,,,,
2024-08-30,Barry Callebaut AG,CH0009002962,,5.11,,,,
2024-08-30,Georg Fischer AG,CH1169151003,,5.11,,,,
2024-08-30,Rightmove PLC,GB00BGDT3G23,,5.11,,,,
2024-08-30,MERLIN Properties SOCIMI SA,ES0105025003,,5.11,,,,
2024-08-30,Phoenix Group Holdings PLC,GB00BGXQNP29,,5.11,,,,
2024-08-30,ConvaTec Group PLC,GB00BD3VFW73,,5.11,,,,
2024-08-30,Holmen AB,SE0011090018,,5.11,,,,
2024-08-30,Neoen SA,FR0011675362,,5.11,,,,
2024-08-30,Investec PLC,GB00B17BBQ50,,5.11,,,,
2024-08-30,M&G PLC,GB00BKFB1C65,,5.11,,,,
2024-08-30,Teleperformance SE,FR0000051807,,5.11,,,,
2024-08-30,Telecom Italia SpA,IT0003497168,,5.11,,,,
2024-08-30,Acciona SA,ES0125220311,,5.11,,,,
2024-08-30,Reply SpA,IT0005282865,,5.11,,,,
2024-08-30,Temenos AG,CH0012453913,,5.11,,,,
2024-08-30,Andritz AG,AT0000730007,,5.11,,,,
2024-08-30,IMI PLC,GB00BGLP8L22,,5.11,,,,
2024-08-30,Eurazeo SE,FR0000121121,,5.11,,,,
2024-08-30,Grifols SA,ES0171996087,,5.11,,,,
2024-08-30,Gaztransport et Technigaz SA,FR0011726835,,5.11,,,,
2024-08-30,Covivio SA,FR0000064578,,5.11,,,,
2024-08-30,SSAB AB,SE0000120669,,5.11,,,,
2024-08-30,Amplifon SpA,IT0004056880,,5.11,,,,
2024-08-30,Nexi SpA,IT0005366767,,5.11,,,,
2024-08-30,Entain PLC,IM00B5VQMV65,,5.11,,,,
2024-08-30,Spie SA,FR0012757854,,5.11,,,,
2024-08-30,Porsche Automobil Holding SE,DE000PAH0038,,5.11,,,,
2024-08-30,LEG Immobilien SE,DE000LEG1110,,5.11,,,,
2024-08-30,Whitbread PLC,GB00B1KJJ408,,5.11,,,,
2024-08-30,Games Workshop Group PLC,GB0003718474,,5.11,,,,
2024-08-30,Howden Joinery Group PLC,GB0005576813,,5.11,,,,
2024-08-30,Nordnet AB (publ),SE0015192067,,5.11,,,,
2024-08-30,DiaSorin SpA,IT0003492391,,5.11,,,,
2024-08-30,Konecranes Abp,FI0009005870,,5.11,,,,
2024-08-30,CD Projekt SA,PLOPTTC00011,,5.11,,,,
2024-08-30,Croda International PLC,GB00BJFFLV09,,5.11,,,,
2024-08-30,Fuchs Se,DE000A3E5D64,,5.11,,,,
2024-08-30,Hera SpA,IT0001250932,,5.11,,,,
2024-08-30,Kingfisher PLC,GB0033195214,,5.11,,,,
2024-08-30,Castellum AB,SE0000379190,,5.11,,,,
2024-08-30,Land Securities Group PLC,GB00BYW0PQ60,,5.11,,,,
2024-08-30,SEB SA,FR0000121709,,5.11,,,,
2024-08-30,JD Sports Fashion PLC,GB00BM8Q5M07,,5.11,,,,
2024-08-30,Unite Group PLC,GB0006928617,,5.11,,,,
2024-08-30,Kion Group AG,DE000KGX8881,,5.11,,,,
2024-08-30,Valmet Oyj,FI4000074984,,5.11,,,,
2024-08-30,Getinge AB,SE0000202624,,5.11,,,,
2024-08-30,Azelis Group NV,BE0974400328,,5.11,,,,
2024-08-30,DKSH Holding AG,CH0126673539,,5.11,,,,
2024-08-30,Technip Energies NV,NL0014559478,,5.11,,,,
2024-08-30,Taylor Wimpey PLC,GB0008782301,,5.11,,,,
2024-08-30,Carl Zeiss Meditec AG,DE0005313704,,5.11,,,,
2024-08-30,SFS Group AG,CH0239229302,,5.11,,,,
2024-08-30,Italgas SpA,IT0005211237,,5.11,,,,
2024-08-30,Siegfried Holding AG,CH0014284498,,5.11,,,,
2024-08-30,Storebrand ASA,NO0003053605,,5.11,,,,
2024-08-30,Jyske Bank A/S,DK0010307958,,5.11,,,,
2024-08-30,LondonMetric Property PLC,GB00B4WFW713,,5.11,,,,
2024-08-30,Warehouses de Pauw NV,BE0974349814,,5.11,,,,
2024-08-30,Avanza Bank Holding AB,SE0012454072,,5.11,,,,
2024-08-30,Elia Group SA,BE0003822393,,5.11,,,,
2024-08-30,Bachem Holding AG,CH1176493729,,5.11,,,,
2024-08-30,Subsea 7 SA,LU0075646355,,5.11,,,,
2024-08-30,Persimmon PLC,GB0006825383,,5.11,,,,
2024-08-30,Saipem SpA,IT0005495657,,5.11,,,,
2024-08-30,Nexans SA,FR0000044448,,5.11,,,,
2024-08-30,Scor SE,FR0010411983,,5.11,,,,
2024-08-30,Burberry Group PLC,GB0031743007,,5.11,,,,
2024-08-30,Banca Popolare Di Sondrio SpA,IT0000784196,,5.11,,,,
2024-08-30,Elis SA,FR0012435121,,5.11,,,,
2024-08-30,Berkeley Group Holdings PLC,GB00BP0RGD03,,5.11,,,,
2024-08-30,Easyjet PLC,GB00B7KR2P84,,5.11,,,,
2024-08-30,Arcadis NV,NL0006237562,,5.11,,,,
2024-08-30,Tomra Systems ASA,NO0012470089,,5.11,,,,
2024-08-30,Axfood AB,SE0006993770,,5.11,,,,
2024-08-30,Millicom International Cellular SA,SE0001174970,,5.11,,,,
2024-08-30,Ambu A/S,DK0060946788,,5.11,,,,
2024-08-30,Vallourec SA,FR0013506730,,5.11,,,,
2024-08-30,Tritax Big Box Reit PLC,GB00BG49KP99,,5.11,,,,
2024-08-30,British Land Company PLC,GB0001367019,,5.11,,,,
2024-08-30,Galenica AG,CH0360674466,,5.11,,,,
2024-08-30,Wendel SE,FR0000121204,,5.11,,,,
2024-08-30,Accelleron Industries AG,CH1169360919,,5.11,,,,
2024-08-30,ALK-Abello A/S,DK0061802139,,5.11,,,,
2024-08-30,Hiscox Ltd,BMG4593F1389,,5.11,,,,
2024-08-30,Puma SE,DE0006969603,,5.11,,,,
2024-08-30,ISS A/S,DK0060542181,,5.11,,,,
2024-08-30,International Distribution Services PLC,GB00BDVZYZ77,,5.11,,,,
2024-08-30,Mycronic AB (publ),SE0000375115,,5.11,,,,
2024-08-30,Ringkjoebing Landbobank A/S,DK0060854669,,5.11,,,,
2024-08-30,Bechtle AG,DE0005158703,,5.11,,,,
2024-08-30,Lagercrantz Group AB,SE0014990966,,5.11,,,,
2024-08-30,Direct Line Insurance Group PLC,GB00BY9D0Y18,,5.11,,,,
2024-08-30,Iveco Group NV,NL0015000LU4,,5.11,,,,
2024-08-30,Adecco Group AG,CH0012138605,,5.11,,,,
2024-08-30,Interpump Group SpA,IT0001078911,,5.11,,,,
2024-08-30,Bucher Industries AG,CH0002432174,,5.11,,,,
2024-08-30,IG Group Holdings PLC,GB00B06QFB75,,5.11,,,,
2024-08-30,Huhtamaki Oyj,FI0009000459,,5.11,,,,
2024-08-30,Aalberts NV,NL0000852564,,5.11,,,,
2024-08-30,Sectra AB,SE0022419784,,5.11,,,,
2024-08-30,Fortnox AB,SE0017161243,,5.11,,,,
2024-08-30,Clariant AG,CH0012142631,,5.11,,,,
2024-08-30,Softcat PLC,GB00BYZDVK82,,5.11,,,,
2024-08-30,voestalpine AG,AT0000937503,,5.11,,,,
2024-08-30,Aurubis AG,DE0006766504,,5.11,,,,
2024-08-30,Glanbia PLC,IE0000669501,,5.11,,,,
2024-08-30,Azimut Holding SpA,IT0003261697,,5.11,,,,
2024-08-30,Royal Unibrew A/S,DK0060634707,,5.11,,,,
2024-08-30,RS Group PLC,GB0003096442,,5.11,,,,
2024-08-30,Nkt A/S,DK0010287663,,5.11,,,,
2024-08-30,Sopra Steria Group SA,FR0000050809,,5.11,,,,
2024-08-30,freenet AG,DE000A0Z2ZZ5,,5.11,,,,
2024-08-30,B&M European Value Retail SA,LU1072616219,,5.11,,,,
2024-08-30,Frontline Plc,CY0200352116,,5.11,,,,
2024-08-30,Abrdn PLC,GB00BF8Q6K64,,5.11,,,,
2024-08-30,Spectris PLC,GB0003308607,,5.11,,,,
2024-08-30,Thule Group AB,SE0006422390,,5.11,,,,
2024-08-30,Alten SA,FR0000071946,,5.11,,,,
2024-08-30,ITV PLC,GB0033986497,,5.11,,,,
2024-08-30,Hemnet Group AB (publ),SE0015671995,,5.11,,,,
2024-08-30,Kemira Oyj,FI0009004824,,5.11,,,,
2024-08-30,Rotork PLC,GB00BVFNZH21,,5.11,,,,
2024-08-30,TUI AG,DE000TUAG505,,5.11,,,,
2024-08-30,Bellway PLC,GB0000904986,,5.11,,,,
2024-08-30,Wienerberger AG,AT0000831706,,5.11,,,,
2024-08-30,Verallia SA,FR0013447729,,5.11,,,,
2024-08-30,Inchcape PLC,GB00B61TVQ02,,5.11,,,,
2024-08-30,Vidrala SA,ES0183746314,,5.11,,,,
2024-08-30,Cranswick PLC,GB0002318888,,5.11,,,,
2024-08-30,Enagas SA,ES0130960018,,5.11,,,,
2024-08-30,Hexpol AB,SE0007074281,,5.11,,,,
2024-08-30,Ocado Group PLC,GB00B3MBS747,,5.11,,,,
2024-08-30,Inficon Holding AG,CH0011029946,,5.11,,,,
2024-08-30,Allreal Holding AG,CH0008837566,,5.11,,,,
2024-08-30,Sydbank A/S,DK0010311471,,5.11,,,,
2024-08-30,Man Group PLC,JE00BJ1DLW90,,5.11,,,,
2024-08-30,Allfunds Group PLC,GB00BNTJ3546,,5.11,,,,
2024-08-30,Cembra Money Bank AG,CH0225173167,,5.11,,,,
2024-08-30,Johnson Matthey PLC,GB00BZ4BQC70,,5.11,,,,
2024-08-30,Tate & Lyle PLC,GB00BP92CJ43,,5.11,,,,
2024-08-30,Aedifica NV,BE0003851681,,5.11,,,,
2024-08-30,Husqvarna AB,SE0001662230,,5.11,,,,
2024-08-30,P/F Bakkafrost,FO0000000179,,5.11,,,,
2024-08-30,FLSmidth & Co A/S,DK0010234467,,5.11,,,,
2024-08-30,Wihlborgs Fastigheter AB,SE0018012635,,5.11,,,,
2024-08-30,Balfour Beatty PLC,GB0000961622,,5.11,,,,
2024-08-30,Computacenter PLC,GB00BV9FP302,,5.11,,,,
2024-08-30,Viscofan SA,ES0184262212,,5.11,,,,
2024-08-30,Tecan Group AG,CH0012100191,,5.11,,,,
2024-08-30,GN Store Nord A/S,DK0010272632,,5.11,,,,
2024-08-30,Gerresheimer AG,DE000A0LD6E6,,5.11,,,,
2024-08-30,Drax Group PLC,GB00B1VNSX38,,5.11,,,,
2024-08-30,Signify NV,NL0011821392,,5.11,,,,
2024-08-30,Valeo SE,FR0013176526,,5.11,,,,
2024-08-30,Rubis SCA,FR0013269123,,5.11,,,,
2024-08-30,Cargotec Corp,FI4000571013,,5.11,,,,
2024-08-30,Greggs PLC,GB00B63QSB39,,5.11,,,,
2024-08-30,Just Eat Takeaway.com NV,NL0012015705,,5.11,,,,
2024-08-30,Derwent London PLC,GB0002652740,,5.11,,,,
2024-08-30,QinetiQ Group PLC,GB00B0WMWD03,,5.11,,,,
2024-08-30,Wallenstam AB,SE0017780133,,5.11,,,,
2024-08-30,Lanxess AG,DE0005470405,,5.11,,,,
2024-08-30,Pennon Group PLC,GB00BNNTLN49,,5.11,,,,
2024-08-30,Electrolux AB,SE0016589188,,5.11,,,,
2024-08-30,Vistry Group PLC,GB0001859296,,5.11,,,,
2024-08-30,Munters Group AB,SE0009806607,,5.11,,,,
2024-08-30,K+S AG,DE000KSAG888,,5.11,,,,
2024-08-30,Comet Holding AG,CH0360826991,,5.11,,,,
2024-08-30,Umicore SA,BE0974320526,,5.11,,,,
2024-08-30,TAG Immobilien AG,DE0008303504,,5.11,,,,
2024-08-30,Big Yellow Group PLC,GB0002869419,,5.11,,,,
2024-08-30,Kinnevik AB,SE0022060521,,5.11,,,,
2024-08-30,Soitec SA,FR0013227113,,5.11,,,,
2024-08-30,Cofinimmo SA,BE0003593044,,5.11,,,,
2024-08-30,Tietoevry Oyj,FI0009000277,,5.11,,,,
2024-08-30,Grafton Group PLC,IE00B00MZ448,,5.11,,,,
2024-08-30,Elekta AB (publ),SE0000163628,,5.11,,,,
2024-08-30,Serco Group PLC,GB0007973794,,5.11,,,,
2024-08-30,Travis Perkins PLC,GB00BK9RKT01,,5.11,,,,
2024-08-30,Fugro NV,NL00150003E1,,5.11,,,,
2024-08-30,Safestore Holdings PLC,GB00B1N7Z094,,5.11,,,,
2024-08-30,DS Smith,GB0008220112,,5.11,,,,
2024-08-30,Britvic,GB00B0N8QD54,,5.11,,,,
2024-08-30,Worldline,FR0011981968,,5.11,,,,
2024-08-30,Wacker Chemie,DE000WCH8881,,5.11,,,,
2024-08-30,Volvo Car AB,SE0021628898,,5.11,,,,
2024-08-30,SES SA,LU0088087324,,5.11,,,,
2024-08-30,OCI,NL0010558797,,5.11,,,,
2024-08-30,Ipsos,FR0000073298,,5.11,,,,
2024-08-30,Hugo Boss,DE000A1PHFF7,,5.11,,,,
2024-08-30,Hays,GB0004161021,,5.11,,,,
2024-08-30,Aixtron,DE000A0WMPJ6,,5.11,,,,
2024-08-30,Vivendi,FR0000127771,,5.11,,,,
2024-08-30,Darktrace,GB00BNYK8G86,,5.11,,,,
2024-08-30,VMUK,GB00BD6GN030,,5.11,,,,
2024-08-30,Ubisoft Ent,FR0000054470,,5.11,,,,
2024-08-30,Indivior,GB00BN4HT335,,5.11,,,,
2024-08-30,Thyssenkrupp,DE0007500001,,5.11,,,,
2024-08-30,Forvia,FR0000121147,,5.11,,,,
2024-08-30,Flutter,IE00BWT6H894,,5.11,,,,
2024-09-30,LVMH Moet Hennessy Louis Vuitton SE,FR0000121014,,4.64,,,,
2024-09-30,SAP SE,DE0007164600,,4.64,,,,
2024-09-30,Hermes International SCA,FR0000052292,,4.64,,,,
2024-09-30,Novo Nordisk A/S,DK0062498333,,4.64,,,,
2024-09-30,ASML Holding NV,NL0010273215,,4.64,,,,
2024-09-30,Roche Holding AG,CH0012032048,,4.64,,,,
2024-09-30,Nestle SA,CH0038863350,,4.64,,,,
2024-09-30,Novartis AG,CH0012005267,,4.64,,,,
2024-09-30,AstraZeneca PLC,GB0009895292,,4.64,,,,
2024-09-30,Shell PLC,GB00BP6MXD84,,4.64,,,,
2024-09-30,HSBC Holdings PLC,GB0005405286,,4.64,,,,
2024-09-30,L'Oreal SA,FR0000120321,,4.64,,,,
2024-09-30,Siemens AG,DE0007236101,,4.64,,,,
2024-09-30,Deutsche Telekom AG,DE0005557508,,4.64,,,,
2024-09-30,Industria de Diseno Textil SA,ES0148396007,,4.64,,,,
2024-09-30,Schneider Electric SE,FR0000121972,,4.64,,,,
2024-09-30,Unilever PLC,GB00B10RZP78,,4.64,,,,
2024-09-30,EssilorLuxottica SA,FR0000121667,,4.64,,,,
